"V1" "V2" "V3" "V4"
"1" -0.349496350952487 0.119915773823922 -0.248508086102274 -0.129673231158012
"2" -0.386164327394353 0.0886102430716716 -0.225972515805339 -0.118217655397658
"3" -0.420399984421963 0.0561860269989009 -0.200657525460903 -0.108935012669956
"4" -0.452185983737107 0.0220749161384655 -0.172844952182522 -0.103055824307557
"5" -0.481523321358165 -0.0142986909602469 -0.143024653307723 -0.101754318027435
"6" -0.50842646617363 -0.0535246320109365 -0.112089100089878 -0.105870646317907
"7" -0.532868305037541 -0.0951093276836341 -0.0804145079135322 -0.115550469696812
"8" -0.55505345051769 -0.139729106094067 -0.0486588773527608 -0.129567854649007
"9" -0.607875098412592 -0.163516027485351 -0.0352628259571924 -0.12309035675764
"10" -0.660551654473796 -0.187202924904966 -0.0214511258138657 -0.115825243093502
"11" -0.713077211924656 -0.21075148041268 -0.00744170459419983 -0.108164922115266
"12" -0.765387848148626 -0.234031186376172 0.00636826144407095 -0.100837695192734
"13" -0.817354285290277 -0.25681301837652 0.0194471859025221 -0.0947626544197649
"14" -0.260509902825031 0.26435513757569 -0.264781805511833 -0.112518028632504
"15" -0.26785401372452 0.200504505346878 -0.248898831956246 -0.117348862461293
"16" -0.273446636751219 0.134360541821943 -0.235772881199555 -0.120029817254641
"17" -0.311116640651529 0.103607444041738 -0.21540810352134 -0.1087402628198
"18" -0.346471281949031 0.0718603537019609 -0.192182106029949 -0.0990913205834425
"19" -0.379490947643734 0.0385562746045578 -0.16627428552851 -0.0920924774362099
"20" -0.410180145445765 0.00312765197003618 -0.138118328040453 -0.0888023305758259
"21" -0.438556879432052 -0.0350146646631421 -0.108512611857168 -0.0899951791141516
"22" -0.46460153055377 -0.0754721139691449 -0.0777854897244515 -0.0958182424941801
"23" -0.488345965495018 -0.11861902676924 -0.0473341298661674 -0.106618325695919
"24" -0.540474386116054 -0.141639574939084 -0.0342228513895616 -0.100199320109826
"25" -0.592354037958273 -0.164370910835705 -0.021200406304341 -0.0939558365371056
"26" -0.644054057664206 -0.186915272052774 -0.00804085216396988 -0.0873859181919666
"27" -0.695597321847693 -0.209289706917812 0.0052098438317528 -0.0805308769899885
"28" -0.746953226498672 -0.231420994847582 0.0182844214961858 -0.073869339275536
"29" -0.798030127477053 -0.253140709276944 0.0307487440399462 -0.06817597120917
"30" -0.20004004983047 0.359655238472737 -0.267520158648543 -0.0658491248924418
"31" -0.21169971320651 0.303704576492514 -0.24806654715963 -0.0729500499449884
"32" -0.221471094243719 0.244892954685103 -0.230055283814063 -0.0805215490094515
"33" -0.229490208175017 0.183167092001078 -0.214804899902518 -0.0865861596167326
"34" -0.235734868279199 0.118375997454565 -0.20165443258594 -0.0915870573161407
"35" -0.272151356637398 0.0873834862436715 -0.18104092862258 -0.0830321978267173
"36" -0.306303899501741 0.0549950464514239 -0.157564288820091 -0.0764156142580182
"37" -0.338212349996002 0.0206807012213836 -0.131735651338138 -0.0728364908646625
"38" -0.36787647801557 -0.0161772219608371 -0.104084219315396 -0.0727760718647798
