"V1" "V2" "V3"
"1" 0.0887799299987888 0.999653761452452 0.000106790652809518
"2" 0.0890468262283234 0.999644864911468 4.90055432557039e-05
"3" 0.0889934469824165 0.999453589280301 1.60070865387723e-05
"4" 0.0888333092446957 0.999662657993437 7.29327902334851e-05
"5" 0.0890824123922614 0.999813899190173 9.90044001398942e-05
"6" 0.0889889987119243 0.999529209878669 3.1760933038421e-05
"7" 0.089149136449645 0.999698244157375 8.17924105728878e-05
"8" 0.0888955850315871 0.999791657837712 8.07034739563864e-05
"9" 0.0889178263840483 0.999684899345898 6.09570081385823e-05
"10" 0.0889000333020794 0.999982933468878 0.00010831744751814
"11" 0.0890112400643855 0.999578140854084 4.0621294756239e-05
"12" 0.0888155161627267 0.999876174977064 9.96708993353154e-05
"13" 0.0889534125479863 0.99986727843608 8.49097585338524e-05
"14" 0.0887132059414051 0.999778313026235 0.000124630886445713
