"V1" "V2" "V3"
"1" 0.0887443438348508 0.999676002804913 0.000124823051730978
"2" 0.0891061112946872 0.999875878425698 0.000131328172843699
"3" 0.0889613067453532 0.99996644521292 0.000141110334828056
"4" 0.0886843248038558 0.99972491895276 0.000144777755918092
"5" 0.088971637112193 0.999399854172755 0
"6" 0.0890290331463544 0.999529209878669 2.7962999692143e-05
"7" 0.0888047157619716 0.99971904723571 8.38704349609079e-05
"8" 0.0891591509892799 0.9998289046893 0.000113594282527406
"9" 0.0886624363475203 0.999771047517764 0.000143624289724316
"10" 0.0890594593165214 0.99957590189127 3.94786082046231e-05
"11" 0.0889712056299553 0.99960927874753 4.59534365952921e-05
"12" 0.0888661730670924 0.999690533821855 6.72247398827008e-05
"13" 0.0888510192922821 0.999971486586145 0.000102197398354364
"14" 0.0888511023266647 0.999822795731157 9.22010669733729e-05
"15" 0.0889978952529087 0.999836140542634 7.63988826010417e-05
"16" 0.0891224468266916 0.999653761452452 7.12078992122759e-05
"17" 0.0887718815947115 0.999895999435891 0.000105833963274751
