"V1" "V2" "V3" "V4"
"1279" -9.48302785846951e-05 0.000205790257838377 7.06059076200119e-05 0.00020508680387582
"627" 0.000139710857941861 0.000259259347446134 6.32780124966399e-06 -0.00010693505912147
"754" 0.000363208951992461 -0.000128906474596828 -2.99633139025341e-05 3.86514899310126e-05
"783" -0.000359362907799028 -4.02017231900095e-05 -0.000148095266934983 -1.09651465933579e-05
"460" -0.0002721235981386 -0.000117423360717804 0.000210944899190557 -4.39111265542465e-05
"281" 0.000132947982847814 3.15389365090283e-05 1.02192600360929e-05 -4.27045907662347e-05
"46" -0.000305573186115602 -4.63563067816194e-05 -1.22179847265379e-05 -2.32763675381476e-05
"1232" 3.54298715978346e-06 0.000104191538142448 -1.44716714881279e-05 2.4245523677778e-05
"747" -7.61037476984235e-05 -5.94196138893544e-05 7.19340025493926e-05 -1.59633273616699e-05
"692" -6.44381505378587e-05 6.11273233662661e-05 -1.15945448882896e-05 4.39423877368588e-05
