"V1" "V2" "V3"
"1" 0.0887576886463275 0.999644864911468 0.000133459220615987
"2" 0.0890064359322538 0.999433408959835 1.38935946073606e-05
"3" 0.0886843248038558 0.99972491895276 0.000144777755918092
"4" 0.0889613067453532 0.99996644521292 0.000141110334828056
"5" 0.088843442404877 0.999694730023686 7.2244405547242e-05
"6" 0.0887533604791386 0.999888452203623 0.000107866200131838
"7" 0.0890541035988487 0.999564113974465 3.82777086198319e-05
"8" 0.0889934469824165 0.999613727018022 4.56918782903481e-05
"9" 0.0891684108056879 0.999718202064316 8.98051988311136e-05
"10" 0.0889356194660173 0.999889519788541 8.6397556737825e-05
"11" 0.0891061112946872 0.999875878425698 0.000131328172843699
"12" 0.0888190273309019 0.999772723032983 0.000114962214669181
