"V1" "V2" "V3"
"1" 0.0887558856140214 0.999677114872536 0.000116330072673114
"2" 0.0890099026177241 0.999438865504972 1.43220075384686e-05
"3" 0.0891061112946872 0.999875878425698 0.000131328172843699
"4" 0.0886843248038558 0.99972491895276 0.000144777755918092
"5" 0.0889537298579481 0.999956392121608 0.000137496233673654
"6" 0.0890913089332459 0.999613727018022 5.42245507485708e-05
"7" 0.088741574045091 0.999880074627529 0.000109899296987887
"8" 0.0889267229250328 0.999622623559006 5.0254617609926e-05
"9" 0.0889978952529087 0.999822795731157 7.52329909050245e-05
"10" 0.0888958430312757 0.999695337953986 6.21147001893255e-05
