"V2" "V3" "V4"
"500" 600520 6745300 2676.4
"501" 600520 6745300 2679
"502" 600520 6745300 2679.8
"503" 600520 6745400 2678.4
"504" 600550 6743800 2851
"505" 600550 6743800 2837.8
"506" 600550 6743800 2817.5
"507" 600550 6743800 2786.5
"508" 600550 6743900 2765.1
"509" 600550 6743900 2759.7
"510" 600550 6743900 2757.7
"511" 600550 6744000 2735.5
"512" 600550 6744400 2768.7
"513" 600550 6744500 2776.9
"514" 600550 6744500 2775.4
"515" 600550 6744500 2772.5
"516" 600550 6744600 2773.2
"517" 600550 6744600 2772.4
"518" 600550 6744600 2764
"519" 600550 6744600 2754.7
"520" 600550 6744700 2745.9
"521" 600550 6744700 2737.9
"522" 600550 6744700 2730.4
"523" 600550 6744800 2724.3
"524" 600550 6744800 2719.7
"525" 600550 6744800 2716.1
"526" 600550 6744900 2714.4
"527" 600550 6744900 2713.1
"528" 600550 6744900 2712.8
"529" 600550 6745000 2713
"530" 600550 6745000 2710.2
"531" 600550 6745000 2704.1
"532" 600550 6745000 2696.3
"533" 600550 6745100 2687.7
"534" 600550 6745100 2680.6
"535" 600550 6745100 2675.3
"536" 600550 6745200 2671.4
"537" 600550 6745200 2669.8
"538" 600550 6745200 2670.1
"539" 600550 6745200 2671.9
"540" 600550 6745300 2674.2
"541" 600550 6745300 2675.6
"542" 600550 6745300 2674.3
"543" 600550 6745400 2671.3
"544" 600550 6745400 2669.6
"545" 600580 6743700 2842.4
"546" 600580 6743800 2817
"547" 600580 6743800 2776.5
"548" 600580 6743800 2758.6
"549" 600580 6743800 2758.7
"550" 600580 6743900 2757.4
"551" 600580 6743900 2742.9
"552" 600580 6743900 2720.6
"553" 600580 6744000 2701.9
"554" 600580 6744400 2756
"555" 600580 6744500 2766.5
"556" 600580 6744500 2765.3
"557" 600580 6744500 2762.2
"558" 600580 6744600 2763.7
"559" 600580 6744600 2764.5
"560" 600580 6744600 2756.4
"561" 600580 6744600 2747.5
"562" 600580 6744700 2738.7
"563" 600580 6744700 2730.8
"564" 600580 6744700 2723.7
"565" 600580 6744800 2717.6
"566" 600580 6744800 2713.3
"567" 600580 6744800 2710.4
"568" 600580 6744900 2708.3
"569" 600580 6744900 2707.3
"570" 600580 6744900 2707.9
"571" 600580 6745000 2707.9
"572" 600580 6745000 2704.9
"573" 600580 6745000 2699.5
"574" 600580 6745000 2692.5
"575" 600580 6745100 2684.8
"576" 600580 6745100 2678
"577" 600580 6745100 2672.6
"578" 600580 6745200 2668.9
"579" 600580 6745200 2667.5
"580" 600580 6745200 2668
"581" 600580 6745200 2669.7
"582" 600580 6745300 2671.2
"583" 600580 6745300 2671.5
"584" 600580 6745300 2670.7
"585" 600580 6745400 2667
"586" 600580 6745400 2666.3
"587" 600610 6743700 2802.4
"588" 600610 6743700 2790.4
"589" 600610 6743800 2761.2
"590" 600610 6743800 2759
"591" 600610 6743800 2753
"592" 600610 6743800 2738.3
"593" 600610 6743900 2724.2
"594" 600610 6743900 2707.7
"595" 600610 6743900 2689.6
"596" 600610 6744500 2757
"597" 600610 6744500 2756.1
"598" 600610 6744500 2754.4
"599" 600610 6744600 2753.7
"600" 600610 6744600 2752.5
"601" 600610 6744600 2746.8
"602" 600610 6744600 2738.7
"603" 600610 6744700 2730.5
"604" 600610 6744700 2723
"605" 600610 6744700 2716.1
"606" 600610 6744800 2710.5
"607" 600610 6744800 2706.3
"608" 600610 6744800 2703.6
"609" 600610 6744900 2701.9
"610" 600610 6744900 2702
"611" 600610 6744900 2703.5
"612" 600610 6745000 2703.2
"613" 600610 6745000 2700.2
"614" 600610 6745000 2695.3
"615" 600610 6745000 2689.1
"616" 600610 6745100 2682.1
"617" 600610 6745100 2675.3
"618" 600610 6745100 2669.7
"619" 600610 6745200 2666
"620" 600610 6745200 2664.6
"621" 600610 6745200 2665.1
"622" 600610 6745200 2666.5
"623" 600610 6745300 2667.4
"624" 600610 6745300 2667.9
"625" 600610 6745300 2667.4
"626" 600610 6745400 2662.6
"627" 600610 6745400 2659.9
"628" 600640 6743700 2778.8
"629" 600640 6743700 2761.2
"630" 600640 6743800 2760.3
"631" 600640 6743800 2740.8
"632" 600640 6743800 2723.6
"633" 600640 6743800 2706.1
"634" 600640 6743900 2690.5
"635" 600640 6743900 2674.8
"636" 600640 6743900 2654.5
"637" 600640 6744500 2744.9
"638" 600640 6744500 2748.4
"639" 600640 6744500 2748.5
"640" 600640 6744600 2745.5
"641" 600640 6744600 2742.2
"642" 600640 6744600 2737
"643" 600640 6744600 2730.1
"644" 600640 6744700 2722.7
"645" 600640 6744700 2715
"646" 600640 6744700 2708.3
"647" 600640 6744800 2702.8
"648" 600640 6744800 2699
"649" 600640 6744800 2696.7
"650" 600640 6744900 2695.7
"651" 600640 6744900 2697.8
"652" 600640 6744900 2699.5
"653" 600640 6745000 2698.6
"654" 600640 6745000 2695.8
"655" 600640 6745000 2691.4
"656" 600640 6745000 2685.7
"657" 600640 6745100 2678.6
"658" 600640 6745100 2671.8
"659" 600640 6745100 2666.2
"660" 600640 6745200 2662.5
"661" 600640 6745200 2661.1
"662" 600640 6745200 2661.6
"663" 600640 6745200 2662.9
"664" 600640 6745300 2664
"665" 600640 6745300 2664.1
"666" 600640 6745300 2664.8
"667" 600640 6745400 2660.7
"668" 600640 6745400 2657.6
"669" 600640 6745400 2664.7
"670" 600670 6743700 2793
"671" 600670 6743700 2762
"672" 600670 6743700 2759.1
"673" 600670 6743800 2733.8
"674" 600670 6743800 2707.6
"675" 600670 6743800 2694.5
"676" 600670 6743800 2677.2
"677" 600670 6743900 2662.5
"678" 600670 6743900 2647.7
"679" 600670 6743900 2629.7
"680" 600670 6744500 2739
"681" 600670 6744500 2742.4
"682" 600670 6744600 2739.6
"683" 600670 6744600 2734.2
"684" 600670 6744600 2728.3
"685" 600670 6744600 2721.9
"686" 600670 6744700 2715
"687" 600670 6744700 2707.9
"688" 600670 6744700 2700.8
"689" 600670 6744800 2695.4
"690" 600670 6744800 2692.6
"691" 600670 6744800 2690.6
"692" 600670 6744900 2691.3
"693" 600670 6744900 2694.1
"694" 600670 6744900 2694.9
"695" 600670 6745000 2694.2
"696" 600670 6745000 2691.6
"697" 600670 6745000 2687.4
"698" 600670 6745000 2681.5
"699" 600670 6745100 2674.2
"700" 600670 6745100 2667.4
"701" 600670 6745100 2661.8
"702" 600670 6745200 2658.1
"703" 600670 6745200 2657.4
"704" 600670 6745200 2658.2
"705" 600670 6745200 2659.6
"706" 600670 6745300 2660.7
"707" 600670 6745300 2661.3
"708" 600670 6745300 2662.9
"709" 600670 6745400 2659.9
"710" 600670 6745400 2657.1
"711" 600670 6745400 2658.8
"712" 600700 6743600 2776.2
"713" 600700 6743700 2762.7
"714" 600700 6743700 2759.7
"715" 600700 6743700 2746.2
"716" 600700 6743800 2713.1
"717" 600700 6743800 2688.8
"718" 600700 6743800 2671.1
"719" 600700 6743800 2655.2
"720" 600700 6743900 2640.2
"721" 600700 6743900 2626.5
"722" 600700 6743900 2610.2
"723" 600700 6744000 2600.3
"724" 600700 6744500 2731.1
"725" 600700 6744500 2735.5
"726" 600700 6744600 2734.7
"727" 600700 6744600 2729.2
"728" 600700 6744600 2722.3
"729" 600700 6744600 2716
"730" 600700 6744700 2709.7
"731" 600700 6744700 2702.6
"732" 600700 6744700 2695.9
"733" 600700 6744800 2691.1
"734" 600700 6744800 2688.2
"735" 600700 6744800 2686.6
"736" 600700 6744900 2688.3
"737" 600700 6744900 2689.2
"738" 600700 6744900 2690
"739" 600700 6745000 2689.6
"740" 600700 6745000 2687.2
"741" 600700 6745000 2682.9
"742" 600700 6745000 2676.4
"743" 600700 6745100 2669.1
"744" 600700 6745100 2662.2
"745" 600700 6745100 2656.5
"746" 600700 6745200 2654.3
"747" 600700 6745200 2654
"748" 600700 6745200 2655.1
"749" 600700 6745200 2656.8
"750" 600700 6745300 2658.1
"751" 600700 6745300 2659.6
"752" 600700 6745300 2660.9
"753" 600700 6745400 2659
"754" 600700 6745400 2656.4
"755" 600700 6745400 2655.9
"756" 600700 6745500 2655.8
"757" 600730 6743600 2770.8
"758" 600730 6743600 2769.8
"759" 600730 6743700 2763.3
"760" 600730 6743700 2749
"761" 600730 6743700 2721.5
"762" 600730 6743800 2691.4
"763" 600730 6743800 2666.7
"764" 600730 6743800 2647.3
"765" 600730 6743800 2632.6
"766" 600730 6743900 2620.2
"767" 600730 6743900 2607
"768" 600730 6743900 2592.1
"769" 600730 6744000 2579.8
"770" 600730 6744000 2567
"771" 600730 6744000 2558.6
"772" 600730 6744000 2553.1
"773" 600730 6744100 2547.2
"774" 600730 6744100 2543.2
"775" 600730 6744100 2542.4
"776" 600730 6744200 2543.9
"777" 600730 6744200 2548.5
"778" 600730 6744500 2730.9
"779" 600730 6744600 2730.8
"780" 600730 6744600 2727.9
"781" 600730 6744600 2722.9
"782" 600730 6744600 2716.4
"783" 600730 6744700 2708.9
"784" 600730 6744700 2699.8
"785" 600730 6744700 2692.2
"786" 600730 6744800 2687.1
"787" 600730 6744800 2683.7
"788" 600730 6744800 2684
"789" 600730 6744900 2684.3
"790" 600730 6744900 2684.3
"791" 600730 6744900 2685.3
"792" 600730 6745000 2684.1
"793" 600730 6745000 2681.5
"794" 600730 6745000 2676.8
"795" 600730 6745000 2670.7
"796" 600730 6745100 2663.6
"797" 600730 6745100 2656.8
"798" 600730 6745100 2652.8
"799" 600730 6745200 2651
"800" 600730 6745200 2651.1
"801" 600730 6745200 2652.8
"802" 600730 6745200 2654.9
"803" 600730 6745300 2656.3
"804" 600730 6745300 2657.6
"805" 600730 6745300 2658.4
"806" 600730 6745400 2657.2
"807" 600730 6745400 2654.8
"808" 600730 6745400 2653.3
"809" 600730 6745500 2650.6
"810" 600730 6745500 2651
"811" 600760 6743600 2768.3
"812" 600760 6743600 2762.4
"813" 600760 6743700 2749.3
"814" 600760 6743700 2727.7
"815" 600760 6743700 2698.4
"816" 600760 6743800 2666.6
"817" 600760 6743800 2639.6
"818" 600760 6743800 2624.1
"819" 600760 6743800 2611.8
"820" 600760 6743900 2598.1
"821" 600760 6743900 2587
"822" 600760 6743900 2574.8
"823" 600760 6744000 2562.1
"824" 600760 6744000 2551.3
"825" 600760 6744000 2544.3
"826" 600760 6744000 2539.6
"827" 600760 6744100 2535.8
"828" 600760 6744100 2533.1
"829" 600760 6744100 2532.3
"830" 600760 6744200 2534.1
"831" 600760 6744200 2538.7
"832" 600760 6744200 2547
"833" 600760 6744500 2728.7
"834" 600760 6744600 2728.6
"835" 600760 6744600 2726.1
"836" 600760 6744600 2721.6
"837" 600760 6744600 2715.8
"838" 600760 6744700 2707.2
"839" 600760 6744700 2698.5
"840" 600760 6744700 2690
"841" 600760 6744800 2683.4
"842" 600760 6744800 2679.4
"843" 600760 6744800 2678.5
"844" 600760 6744900 2679.7
"845" 600760 6744900 2680.4
"846" 600760 6744900 2679.8
"847" 600760 6745000 2677.6
"848" 600760 6745000 2674.6
"849" 600760 6745000 2670.2
"850" 600760 6745000 2664.6
"851" 600760 6745100 2658.2
"852" 600760 6745100 2653.1
"853" 600760 6745100 2649.7
"854" 600760 6745200 2648.4
"855" 600760 6745200 2649.5
"856" 600760 6745200 2651.7
"857" 600760 6745200 2653.5
"858" 600760 6745300 2654.3
"859" 600760 6745300 2655.3
"860" 600760 6745300 2656.1
"861" 600760 6745400 2654.8
"862" 600760 6745400 2652.7
"863" 600760 6745400 2650
"864" 600760 6745500 2646.1
"865" 600760 6745500 2641.7
"866" 600790 6743600 2766.7
"867" 600790 6743600 2759.4
"868" 600790 6743600 2744.9
"869" 600790 6743700 2727.3
"870" 600790 6743700 2707.5
"871" 600790 6743700 2673.5
"872" 600790 6743800 2640.4
"873" 600790 6743800 2618.7
"874" 600790 6743800 2604
"875" 600790 6743800 2592.2
"876" 600790 6743900 2579.8
"877" 600790 6743900 2568
"878" 600790 6743900 2557.1
"879" 600790 6744000 2544.7
"880" 600790 6744000 2536.1
"881" 600790 6744000 2531
