"V1" "V2" "V3" "V4"
"407" -0.000282444500787113 -3.04858157980308e-05 -7.15557255145883e-05 -8.19542079770477e-06
"233" -0.000319688680706239 -3.34016616657988e-05 -0.000117216999643646 -6.76935357631631e-06
"1222" -0.000236847469380084 -0.000100974684797213 0.00014781526165544 -3.24569546588156e-05
"7273" 7.71403131846936e-06 -4.24714236716635e-06 9.46249240241663e-06 2.9936987255456e-06
"752" -0.000272518255831255 -3.96546115829627e-05 5.55234958584826e-06 -1.69654995986988e-05
"10822" 5.69453654088386e-05 0.000125193769302638 -1.23778849650183e-05 -7.33881741207149e-06
"255" -0.000310320458425077 -4.14565840091549e-05 -5.04135036750393e-05 -1.94881360778573e-05
"2853" 8.82520401712477e-05 0.000163968543008796 -7.47568246904746e-06 -3.65469679815417e-05
"5444" 0.000319342079116334 -0.000105268007311717 -2.34287431564822e-05 2.6224003458286e-05
"9310" -0.000207388548116254 -1.40398991696098e-05 -3.12930039760581e-05 4.96127010487478e-06
"3961" -7.40617204625488e-05 0.000110569083578477 1.11561623260961e-05 8.03102813500495e-05
"73" -0.000335636754926835 -3.94190946012061e-05 -0.000115304029921285 -1.35410215677734e-05
"11804" 0.000235044322121032 -5.62691124133159e-05 -9.0553251653642e-06 -5.06269364525708e-06
"9231" -0.000236807708148634 -9.80868009007975e-05 0.000127980863217852 -3.01459509748414e-05
"9054" 0.000217235028726484 -5.1355900916291e-05 -9.12621331603711e-06 -2.85594677923869e-06
"11274" 0.000229855600312461 -5.46918398922631e-05 -9.05977800253811e-06 -4.53230805022896e-06
"842" -0.00023948888925179 -2.11429474007941e-05 -4.89295137502129e-05 -8.05311601934806e-07
"1421" -8.04885015723028e-05 0.000125313566460173 2.42542811855003e-05 0.000111972548102068
"863" -0.000271981568056344 -4.58572270408597e-05 2.21669718391672e-05 -1.79898562118414e-05
"11451" -0.000179712474533868 -6.2638574157921e-05 6.80525059248768e-05 -1.08775795627165e-05
"1344" 1.86467586968717e-05 -2.24718481343045e-05 2.74095520483128e-05 -1.32333419722422e-05
