"V1" "V2" "V3"
"785" 601630 6743780 2314.563
"786" 601300 6745820 2620.556
"787" 601030 6743720 2507.934
"788" 601540 6745340 2551.216
"789" 601990 6744650 2458.835
"790" 600460 6744800 2732.415
"791" 601750 6744740 2472.194
"792" 601630 6745010 2533.027
"793" 601450 6743990 2367.612
"794" 600100 6744980 2827.924
"795" 602140 6744110 2339.087
"796" 601030 6745010 2624.199
"797" 600940 6743810 2500.912
"798" 602140 6743780 2293.716
"799" 601120 6745700 2608.958
"800" 601450 6745400 2557.475
"801" 601810 6743480 2264.939
"802" 602380 6742550 2099.389
"803" 600880 6743750 2567.717
"804" 600760 6745340 2656.061
"805" 602200 6743540 2262.56
"806" 601870 6743120 2193.845
"807" 601390 6745550 2563.025
"808" 601870 6744560 2456.619
"809" 602350 6743960 2315.393
"810" 600010 6744620 2929.398
"811" 601600 6744230 2415.818
"812" 600550 6743960 2735.465
"813" 602350 6744680 2420.434
"814" 602230 6743180 2194.17
"815" 601720 6744260 2410.525
"816" 602110 6742730 2125.368
"817" 603160 6744470 2589.622
"818" 600280 6744380 2850.443
"819" 602560 6743270 2212.747
"820" 601870 6744230 2402.241
"821" 602320 6744740 2429.394
"822" 602110 6743300 2215.347
"823" 602380 6744200 2355.847
"824" 601870 6744410 2430.033
"825" 601690 6744590 2451.429
"826" 603100 6744860 2695.905
"827" 602140 6743240 2204.339
"828" 600760 6743990 2551.312
"829" 601450 6744860 2530.883
"830" 602260 6743420 2249.93
"831" 602260 6744500 2406.019
"832" 602470 6744380 2377.839
"833" 601570 6744290 2425.478
"834" 602170 6744740 2445.5
"835" 602890 6745070 2738.239
"836" 601870 6743630 2275.32
"837" 602140 6743720 2286.978
"838" 602650 6743510 2268.822
"839" 602110 6743600 2266.624
"840" 601690 6744470 2449.299
"841" 601060 6744020 2443.752
"842" 601810 6745970 2858.576
"843" 601900 6744740 2470.027
"844" 602110 6744260 2372.825
"845" 602350 6743270 2224.398
"846" 602050 6744800 2461.449
"847" 601630 6744020 2362.018
"848" 600580 6745310 2671.533
"849" 601600 6743960 2346.294
"850" 602050 6745190 2511.428
"851" 602110 6744020 2333.47
"852" 602290 6743810 2294.315
"853" 601420 6746090 2664.569
"854" 602260 6744560 2413.347
"855" 601810 6744590 2457.939
"856" 602770 6743720 2336.973
"857" 601420 6744320 2454.076
"858" 603130 6744920 2706.229
"859" 601510 6744800 2508.465
"860" 600970 6744050 2467.703
"861" 602170 6744410 2397.672
"862" 601270 6746030 2653.041
"863" 602230 6742820 2126.322
"864" 601840 6743330 2239.508
"865" 601930 6745100 2509.335
"866" 601900 6744470 2440.039
"867" 600190 6744500 2846.62
"868" 602590 6743570 2265.051
"869" 600700 6745040 2676.433
"870" 601060 6743660 2545.491
"871" 600760 6744620 2721.613
"872" 603190 6744920 2710.03
"873" 601150 6743780 2433.991
"874" 601090 6744860 2628.481
"875" 603070 6745070 2754.664
"876" 601720 6745040 2524.265
"877" 600880 6744620 2722.606
"878" 600610 6743780 2759.005
"879" 600820 6745400 2644.078
"880" 602140 6743870 2304.502
"881" 601780 6745040 2517.653
"882" 601390 6743810 2374.8
"883" 602170 6743630 2275.41
"884" 601840 6744650 2461.689
"885" 603280 6744230 2542.915
"886" 602290 6742610 2100.03
"887" 601690 6743600 2289.839
"888" 602890 6743900 2430.753
"889" 601150 6743870 2422.797
"890" 601990 6742880 2145.237
"891" 600460 6745100 2693.72
"892" 601270 6745640 2588.367
"893" 602140 6744890 2457.8
"894" 600190 6744560 2831.046
"895" 601300 6743720 2420.459
"896" 602200 6742580 2086.283
"897" 600460 6743900 2850.687
"898" 601300 6744860 2540.73
"899" 600730 6745250 2654.881
"900" 602560 6744230 2350.294
"901" 600790 6744680 2704.892
"902" 601870 6743150 2201.061
"903" 600190 6744890 2771.846
"904" 600250 6744650 2791.447
"905" 602110 6745220 2510.151
"906" 601360 6744860 2539.024
"907" 601960 6744950 2475.871
"908" 602080 6745130 2499.824
"909" 602200 6743090 2172.032
"910" 600880 6743960 2496.099
"911" 600760 6745070 2658.245
"912" 600880 6744140 2497.57
"913" 602410 6743510 2257.598
"914" 602320 6744950 2467.922
"915" 600250 6744320 2891.358
"916" 600310 6744890 2740.905
"917" 601000 6745280 2608.899
"918" 600940 6743720 2567.15
"919" 601450 6744260 2428.202
"920" 602140 6744170 2346.582
"921" 600220 6744410 2862.732
"922" 602110 6744980 2463.336
"923" 602470 6744650 2415.565
"924" 602200 6744650 2425.6
"925" 602620 6743900 2300.718
"926" 603130 6743990 2483.117
"927" 601840 6744320 2418.034
"928" 602500 6743750 2281.415
"929" 601360 6745040 2553.548
"930" 602080 6744920 2459.793
"931" 600280 6744320 2876.585
"932" 601180 6743570 2557.924
"933" 601570 6745160 2544.802
"934" 600790 6745010 2664.298
"935" 601600 6745280 2545.228
"936" 603280 6744470 2592.009
"937" 601390 6745370 2564.704
"938" 603040 6744200 2519.813
"939" 601330 6745760 2610.652
"940" 600250 6744590 2806.728
"941" 601630 6745850 2731.854
"942" 602170 6743480 2251.336
"943" 600850 6743840 2553.028
"944" 603160 6744140 2511
"945" 601540 6743990 2357.915
"946" 601390 6744560 2474.861
"947" 600640 6744830 2696.688
"948" 601060 6745310 2583.497
"949" 600550 6745250 2671.935
"950" 601300 6745040 2554.879
"951" 602560 6743510 2252.871
"952" 601840 6744710 2463.118
"953" 602140 6744800 2452.482
"954" 601060 6743870 2442.785
"955" 601870 6745400 2517.178
"956" 600580 6744980 2704.915
"957" 600640 6744590 2742.171
"958" 601600 6743690 2305.858
"959" 601810 6744860 2492.465
"960" 602140 6742460 2058.867
"961" 600610 6745370 2662.56
"962" 602110 6742580 2089.075
"963" 600970 6745400 2609.054
"964" 601090 6745610 2593.754
"965" 602650 6743600 2278.346
"966" 601540 6744890 2525.628
"967" 602410 6744260 2367.394
"968" 602470 6743420 2246.595
"969" 600730 6744710 2699.804
"970" 600730 6743930 2592.055
"971" 602110 6743660 2278.113
"972" 602380 6744770 2431.285
"973" 600700 6743720 2746.17
"974" 601000 6745100 2624.942
"975" 603010 6743870 2443.532
"976" 603130 6744560 2623.066
"977" 602770 6744890 2633.838
"978" 601990 6743600 2261.806
"979" 602380 6743690 2282.674
"980" 603280 6744410 2567.987
"981" 601450 6745550 2557.374
"982" 603160 6744050 2491.721
"983" 600880 6745010 2652.109
"984" 603070 6743930 2463.564
"985" 601510 6746030 2681.426
"986" 601030 6745520 2596.309
"987" 600190 6744260 2942.451
"988" 602980 6744470 2594.854
"989" 601240 6745190 2560.231
"990" 602980 6744680 2651.777
"991" 602110 6742340 2033.92
"992" 602290 6743720 2283.546
"993" 602920 6745070 2741.856
"994" 601540 6746090 2708.451
"995" 600970 6743900 2465.151
"996" 602350 6742820 2125.125
"997" 602260 6743480 2260.1
"998" 601450 6743750 2358.725
"999" 603250 6744860 2705.417
"1000" 602890 6745010 2714.17
"1001" 600040 6744560 2900.702
"1002" 601240 6745100 2557.285
"1003" 602320 6744260 2375.617
"1004" 602380 6743420 2251.097
"1005" 601240 6745010 2555.787
"1006" 601090 6743570 2601.785
"1007" 601870 6744830 2478.416
"1008" 602170 6742760 2122.14
"1009" 600430 6744920 2730.97
"1010" 602530 6743450 2244.569
"1011" 603010 6744290 2547.046
"1012" 601660 6745910 2755.039
"1013" 601240 6744920 2552.867
"1014" 602140 6742400 2047.253
"1015" 601540 6745430 2550.629
"1016" 601750 6744980 2517.651
"1017" 603220 6744320 2543.729
"1018" 601990 6744500 2435.723
"1019" 602050 6745280 2510.999
"1020" 601990 6745250 2515.836
"1021" 602110 6742970 2165.114
"1022" 602950 6744860 2682.125
"1023" 601450 6743840 2358.206
"1024" 602410 6743570 2265.871
"1025" 600610 6744650 2738.719
"1026" 600010 6744470 2907.53
"1027" 601330 6746000 2646.001
"1028" 601120 6745130 2582.12
"1029" 601390 6744470 2476.39
"1030" 602230 6745010 2463.828
"1031" 601690 6744110 2382.722
"1032" 601870 6745010 2501.461
"1033" 601420 6745760 2618.445
"1034" 601930 6743870 2311.394
"1035" 600910 6743870 2499.431
"1036" 603160 6744650 2653.503
"1037" 600580 6744770 2717.594
"1038" 601180 6743930 2414.163
"1039" 601270 6745730 2605.383
"1040" 602110 6744740 2452.209
"1041" 600670 6745190 2657.398
"1042" 602080 6744230 2368.957
"1043" 601930 6745370 2515.508
"1044" 602200 6742970 2157.424
"1045" 603280 6744590 2638.435
"1046" 601720 6745220 2531.201
"1047" 601540 6744440 2445.116
"1048" 600640 6745070 2678.568
"1049" 601180 6744950 2572.734
"1050" 601390 6744800 2521.403
"1051" 601930 6744890 2474.904
"1052" 600820 6744590 2726.367
"1053" 601630 6745340 2543.807
"1054" 600880 6745460 2630.885
"1055" 602230 6742640 2096.7
"1056" 601510 6745550 2552.63
"1057" 600700 6744650 2715.991
"1058" 601990 6743840 2295.865
"1059" 601930 6745280 2519.027
"1060" 602830 6743660 2336.435
"1061" 602200 6744050 2326.655
"1062" 602320 6743450 2255.691
"1063" 601330 6743990 2381.841
"1064" 602290 6742700 2108.684
"1065" 602260 6744950 2461.726
"1066" 601750 6745400 2533.594
"1067" 601750 6744320 2416.428
"1068" 600610 6744890 2701.979
"1069" 602350 6744410 2392.385
"1070" 603190 6744530 2613.28
"1071" 602980 6744920 2702.968
"1072" 601750 6744620 2450.301
"1073" 602290 6743120 2181.242
"1074" 602170 6745040 2466.161
"1075" 601300 6743930 2393.657
"1076" 601660 6744530 2455.889
"1077" 602080 6742520 2077.31
"1078" 601720 6743450 2280.933
"1079" 601660 6744380 2430.945
"1080" 601330 6745250 2565.617
"1081" 601750 6744140 2389.93
"1082" 601210 6745700 2601.282
"1083" 602410 6744530 2401.069
"1084" 600940 6745460 2616.694
"1085" 601660 6744740 2483.942
"1086" 602440 6743630 2274.717
"1087" 601690 6743990 2350.946
"1088" 600670 6744770 2695.412
"1089" 601510 6744140 2388.993
"1090" 602530 6744170 2340.933
"1091" 601180 6745490 2578.372
"1092" 601150 6745190 2566.467
"1093" 601240 6743780 2415.722
"1094" 600610 6743900 2707.748
"1095" 601570 6745490 2542.597
"1096" 601000 6743810 2463.654
"1097" 600730 6744950 2684.129
"1098" 602260 6743630 2274.091
"1099" 601480 6744380 2439.375
"1100" 600460 6744710 2751.162
"1101" 601720 6743780 2305.644
"1102" 601990 6745160 2511.284
"1103" 600940 6744830 2666.997
"1104" 602410 6743030 2160.249
"1105" 600940 6744650 2718.628
"1106" 602230 6744800 2445.412
"1107" 602170 6745160 2496.821
"1108" 602230 6744170 2353.884
"1109" 602320 6743900 2302.624
"1110" 602140 6745100 2484.254
"1111" 601330 6744950 2551.826
"1112" 602560 6743720 2271.695
"1113" 601750 6745310 2532.546
"1114" 601600 6745400 2546.29
"1115" 600820 6744830 2670.662
"1116" 601060 6745670 2620.054
"1117" 602410 6743780 2289.47
"1118" 602140 6745160 2498.517
"1119" 602230 6744710 2434.44
"1120" 600100 6744590 2864.653
"1121" 603040 6744890 2696.226
"1122" 600760 6744560 2728.569
"1123" 602380 6743090 2179.698
"1124" 602050 6744710 2458.61
"1125" 603100 6744770 2678.091
"1126" 600340 6744830 2740.825
"1127" 602200 6744860 2451.861
"1128" 602470 6743180 2212.212
"1129" 601450 6745910 2652.122
"1130" 600460 6745220 2678.938
"1131" 600910 6745370 2625.51
"1132" 600910 6743600 2687.267
"1133" 601480 6743930 2357.539
"1134" 602830 6745220 2795.177
"1135" 601720 6745850 2788.095
"1136" 600670 6745310 2661.345
"1137" 602200 6742880 2143.361
"1138" 602980 6743960 2456.491
"1139" 602800 6745040 2704.655
"1140" 602020 6743990 2334.831
"1141" 601900 6743300 2220.194
"1142" 602200 6744590 2417.373
"1143" 601450 6746000 2661.417
"1144" 602890 6743990 2448.185
"1145" 602620 6743990 2314.992
"1146" 602050 6743420 2241.355
"1147" 600700 6744530 2735.477
"1148" 602020 6742970 2168.882
"1149" 602080 6743810 2292.959
"1150" 601210 6745610 2585.856
"1151" 600940 6743990 2471.585
"1152" 601450 6744770 2506.927
"1153" 601660 6743750 2305.957
"1154" 602020 6742460 2066.593
"1155" 600670 6745400 2657.102
"1156" 601810 6744500 2449.076
"1157" 601780 6743330 2260.79
"1158" 602800 6744800 2618.072
"1159" 603010 6745040 2742.385
"1160" 601420 6744920 2544.541
"1161" 601660 6745070 2531.446
"1162" 602290 6744050 2326.341
"1163" 602590 6743660 2270.782
"1164" 600940 6743780 2520.618
"1165" 602200 6744500 2405.253
"1166" 600130 6744920 2799.539
"1167" 600580 6744560 2763.68
"1168" 602920 6743750 2380.699
"1169" 600640 6744710 2714.963
"1170" 602050 6743330 2222.464
"1171" 601420 6745640 2582.379
"1172" 601630 6743600 2299.082
"1173" 601540 6745250 2551.691
"1174" 602080 6742250 2014.356
"1175" 603280 6744320 2546.205
"1176" 601750 6744530 2452.95
"1177" 600250 6744830 2757.695
"1178" 601570 6745070 2541.922
"1179" 602410 6744620 2411.168
"1180" 601990 6742250 2008.554
"1181" 601870 6743720 2288.941
"1182" 603160 6744320 2544.969
"1183" 601180 6745100 2564.407
"1184" 602140 6743120 2183.374
"1185" 602560 6744140 2333.631
"1186" 601690 6743510 2290.586
"1187" 601030 6744920 2631.482
"1188" 600190 6744650 2807.756
"1189" 601510 6744230 2417.129
"1190" 600550 6744620 2763.976
"1191" 602440 6743930 2309.542
"1192" 601900 6743390 2237.668
"1193" 602200 6743270 2211.665
"1194" 602140 6743180 2192.801
"1195" 601900 6743210 2209.893
"1196" 602050 6743930 2311.495
"1197" 602200 6743840 2302.598
"1198" 601030 6744830 2663.964
"1199" 600520 6745160 2674.165
"1200" 602080 6744410 2409.858
"1201" 602350 6743150 2196.259
"1202" 602290 6744620 2419.753
"1203" 601780 6745250 2528.353
"1204" 602710 6743570 2289.439
"1205" 601930 6744530 2447.822
"1206" 600130 6744530 2861.679
"1207" 603220 6744590 2634.765
"1208" 602410 6744350 2379.867
"1209" 603070 6744680 2656.415
"1210" 602080 6743480 2250.866
"1211" 602140 6743540 2259.067
"1212" 600730 6744860 2684.322
"1213" 600250 6744470 2832.352
"1214" 603070 6744470 2592.725
"1215" 600970 6744710 2713.051
"1216" 600490 6744620 2770.74
"1217" 602320 6743000 2147.477
"1218" 601030 6745160 2612.992
"1219" 601600 6746030 2712.548
"1220" 601480 6744050 2368.542
"1221" 601390 6745850 2633.472
"1222" 601810 6744770 2473.081
"1223" 602530 6744440 2379.755
"1224" 601300 6745190 2560.731
"1225" 600640 6743930 2654.499
"1226" 600220 6744980 2761.599
"1227" 601750 6743540 2279.889
"1228" 601690 6744800 2494.782
"1229" 601660 6745460 2542.322
"1230" 601990 6744590 2448.875
"1231" 601360 6744620 2507.5
"1232" 603070 6744110 2499.122
"1233" 602170 6743330 2224.559
"1234" 602320 6743360 2241.043
"1235" 602410 6743150 2202.539
"1236" 600790 6744920 2673.976
"1237" 601210 6743690 2458.615
"1238" 601150 6743510 2616.343
"1239" 603160 6744740 2679.709
"1240" 603040 6744740 2672.61
"1241" 601930 6743570 2264.122
"1242" 601120 6743690 2482.419
"1243" 601810 6745430 2535.645
"1244" 600760 6744800 2679.38
"1245" 602080 6744860 2457.511
"1246" 601360 6743870 2380.808
"1247" 601600 6744470 2450.822
"1248" 601570 6744080 2380.421
"1249" 603220 6744170 2518.187
"1250" 603130 6744740 2678.685
"1251" 603310 6744230 2556.576
"1252" 602950 6744920 2702.453
"1253" 602710 6745100 2693.97
"1254" 602770 6743510 2307.722
"1255" 603010 6745130 2785.934
"1256" 602980 6744140 2494.145
"1257" 603130 6745130 2776.832
"1258" 603010 6744260 2537.725
"1259" 602860 6744800 2643.489
"1260" 602950 6743750 2386.69
"1263" 603010 6744110 2489.696
"1264" 602980 6744350 2564.465
"1266" 603160 6744770 2680.935
"1267" 602920 6743720 2374.174
"1270" 603010 6744710 2657.549
"1271" 603160 6744080 2495.473
"1272" 602710 6743660 2300.875
"1273" 603160 6744020 2489.622
"1276" 603010 6744920 2705.423
"1277" 603160 6744560 2622.954
"1278" 602770 6744980 2670.315
"1279" 603010 6744860 2689.898
"1280" 603130 6745100 2763.429
"1281" 603310 6744350 2554.618
"1282" 603130 6744470 2590.425
"1283" 602740 6743480 2299.826
"1284" 602920 6744440 2574.739
"1285" 603190 6744110 2502.536
"1286" 603040 6745070 2755.715
"1287" 603160 6745070 2753.867
"1288" 603010 6744170 2508.517
"1289" 602950 6744950 2711.334
"1290" 603250 6744830 2698.9
"1291" 602770 6744830 2614.207
"1292" 602710 6744980 2648.753
"1294" 603130 6744800 2684.993
"1296" 603100 6743960 2474.065
"1297" 603100 6744260 2537.017
"1298" 603070 6744740 2674.205
"1299" 602890 6743750 2374.995
"1300" 603130 6744380 2559.573
"1302" 603100 6744410 2569.474
"1303" 603010 6743840 2437.712
"1304" 602980 6744650 2646.014
"1305" 603040 6745010 2731.13
"1306" 603250 6744140 2516.366
"1307" 603070 6743990 2474.883
"1309" 602770 6744920 2644.467
"1311" 602830 6743930 2423.339
"1312" 603220 6744890 2708.837
"1313" 603100 6744950 2717.299
"1314" 602800 6745160 2757.202
"1315" 602920 6744020 2461.641
"1316" 602830 6744830 2640.424
"1317" 602800 6743630 2321.94
"1318" 602950 6745220 2818.665
"1319" 602740 6745160 2733.375
"1320" 602800 6743690 2334.511
"1322" 603220 6744230 2531.023
"1323" 603040 6743960 2463.147
"1325" 603130 6744620 2643.176
"1326" 602770 6745190 2760.72
"1328" 603100 6744170 2519.281
"1329" 602860 6745040 2718.147
"1330" 602800 6743570 2316.307
"1331" 603220 6744350 2549.52
"1332" 602770 6743750 2349.917
"1334" 603220 6744500 2602.454
"1335" 602770 6745130 2732.435
"1337" 603190 6744740 2679.684
"1338" 602890 6744800 2654.072
"1339" 602920 6744890 2683.815
"1340" 602950 6744620 2638.137
"1341" 603310 6744410 2572.611
"1342" 602860 6744950 2688.488
"1343" 602830 6744770 2623.879
"1344" 603190 6744200 2524.684
"1345" 602740 6744920 2631.576
"1346" 603040 6744350 2557.044
"1348" 602710 6743630 2296.341
"1349" 602710 6743510 2286.689
"1350" 602830 6743690 2342.898
"1351" 603310 6744380 2560.715
"1352" 602800 6745190 2771.516
"1353" 602680 6745070 2667.762
"1354" 603010 6744500 2605.799
"1356" 603100 6744230 2531.39
"1358" 602920 6743870 2426.594
"1359" 603130 6744110 2502.919
"1360" 603010 6744770 2673.744
"1361" 603280 6744800 2691.435
"1362" 602950 6745040 2738.3
"1363" 602890 6745280 2836.615
"1364" 602950 6743930 2445.188
"1365" 603070 6744980 2724.342
"1366" 603040 6744470 2594.338
"1367" 603070 6744380 2559.863
"1368" 602740 6745130 2720.572
"1369" 603130 6744050 2490.541
"1370" 603250 6744920 2712.334
"1371" 603100 6744560 2623.128
"1372" 602800 6745220 2786.213
"1375" 602950 6745160 2791.249
"1376" 603100 6744080 2494.843
"1377" 602890 6745220 2808.314
"1378" 603160 6744410 2568.432
"1379" 603070 6745100 2767.616
"1383" 603100 6744710 2664.94
"1384" 603070 6744860 2692.253
"1385" 602740 6743660 2310.632
"1387" 603070 6744920 2703.939
"1388" 603220 6744410 2567.191
"1389" 602890 6744860 2667.712
"1390" 603010 6743810 2431.152
"1393" 603040 6744830 2684.715
"1394" 603190 6744980 2721.657
"1395" 603190 6744440 2578.596
"1396" 602980 6744290 2548.619
"1397" 603010 6744620 2641.307
"1398" 602950 6743990 2458.09
"1399" 602800 6744950 2667.605
"1401" 602830 6745250 2810.191
"1402" 602890 6743930 2436.05
"1403" 603100 6744830 2689.098
"1404" 602950 6745250 2832.861
"1406" 603160 6744230 2530.51
"1407" 602800 6744980 2682.332
"1408" 603220 6744980 2720.286
"1409" 602920 6743780 2390.475
"1411" 602920 6744980 2715.425
"1412" 602740 6743540 2296.654
"1413" 603010 6745100 2769.031
"1414" 603160 6744350 2551.409
"1415" 602950 6743810 2407.491
"1416" 602830 6745010 2700.841
"1417" 602920 6743690 2371.486
"1418" 602920 6743900 2434.147
"1419" 602740 6744980 2659.414
"1421" 602980 6744590 2632.914
"1423" 603280 6744170 2536.517
"1424" 603160 6744950 2715.282
"1425" 603250 6744620 2644.827
"1426" 603100 6744590 2634.1
"1427" 602800 6743720 2344.618
"1428" 603280 6744710 2670.943
"1429" 603280 6744260 2545.493
"1430" 602800 6745100 2729.257
"1431" 603190 6744140 2510.228
"1432" 602830 6745130 2752.802
"1433" 602920 6744950 2704.855
"1434" 602860 6745250 2815.856
"1436" 602860 6744890 2666.666
"1437" 603220 6745010 2729.815
"1438" 602770 6744950 2657.37
"1439" 603280 6744440 2579.705
"1440" 603010 6744440 2585.204
"1441" 602860 6743780 2380.377
"1442" 603040 6744650 2648.176
"1443" 603160 6744290 2540.557
"1444" 603070 6744260 2537.326
"1445" 603070 6744800 2684.133
"1446" 602770 6743540 2305.996
"1447" 603040 6744170 2513.502
"1448" 603100 6744470 2591.517
"1449" 603190 6744080 2497.263
"1450" 603190 6744380 2558.369
"1452" 602770 6743690 2326.731
"1453" 602830 6744920 2667.892
"1454" 602830 6745070 2725.494
"1455" 603160 6744170 2519.827
"1458" 603010 6744980 2723.771
"1459" 602950 6744170 2502.401
"1460" 602860 6745190 2788.367
"1461" 602950 6744260 2537.885
"1462" 603010 6743930 2453.557
"1463" 602860 6745100 2744.2
"1464" 602950 6744320 2558.4
"1465" 603100 6744320 2546.628
"1467" 602950 6743840 2418.534
"1469" 603130 6744320 2545.686
"1471" 603280 6744350 2550.215
"1472" 602980 6744800 2674.793
"1473" 602920 6745280 2843.289
"1474" 603160 6745010 2733.933
"1475" 603280 6744650 2653.829
"1476" 602770 6743600 2308.525
"1477" 603010 6744680 2654.172
"1478" 603040 6744530 2615.18
"1480" 603040 6744710 2659.399
"1481" 602980 6745070 2751.457
"1482" 603070 6744440 2581.663
"1484" 602920 6745190 2800.691
"1486" 602980 6745160 2797.428
"1487" 603160 6744500 2601.288
"1488" 603040 6744080 2488.347
"1489" 602770 6744860 2623.496
"1490" 603070 6744530 2613.671
"1491" 603040 6744410 2572.86
"1492" 603040 6744230 2527.783
"1493" 603100 6744020 2483.896
"1494" 602980 6744890 2693.665
"1495" 602980 6743780 2404.421
"1496" 602980 6744230 2527.584
"1498" 603010 6744380 2567.323
"1499" 602950 6744830 2674.359
"1500" 603130 6745040 2743.149
"1501" 602680 6743450 2276.512
"1502" 602890 6745130 2764.856
"1503" 602950 6745130 2775.566
"1504" 602980 6745220 2825.749
"1505" 603280 6744140 2531.682
"1506" 602770 6745010 2682.711
"1507" 603280 6744860 2706.412
"1508" 603280 6744740 2679.047
"1509" 603220 6744650 2654.95
"1510" 603040 6744290 2545.587
"1511" 603250 6744200 2529.755
"1512" 602680 6743510 2278.013
"1513" 603130 6744530 2613.524
"1514" 602920 6744080 2479.18
"1515" 602860 6743840 2405.385
"1517" 603250 6744440 2578.478
"1518" 602830 6744860 2649.372
"1519" 603220 6744260 2535.475
"1520" 603220 6744710 2673.161
"1521" 603250 6744290 2541.128
"1522" 603190 6744620 2644.839
"1523" 602890 6743660 2355.405
"1524" 603190 6745100 2766.778
"1529" 603160 6744860 2700.023
"1530" 602860 6743660 2344.399
"1531" 602980 6744740 2665.346
"1532" 602860 6743600 2337.462
"1533" 602920 6744590 2624.778
"1534" 602890 6744980 2706.44
"1535" 603250 6744080 2506.719
"1536" 603040 6743900 2454.339
"1537" 603070 6745040 2743.899
"1539" 602950 6744680 2649.895
"1540" 603250 6744530 2616.015
"1541" 602710 6744950 2631.814
"1542" 602860 6743990 2439.476
"1543" 602950 6744200 2515.845
"1545" 602830 6743810 2387.332
"1546" 602920 6743960 2448.805
"1547" 603010 6744560 2624.951
"1548" 602860 6744830 2650.869
"1549" 603190 6744260 2534.468
"1550" 602800 6743780 2368.216
"1551" 602920 6744410 2566.574
"1552" 602800 6744830 2627.197
"1553" 603250 6744380 2557.231
"1554" 603190 6744320 2543.95
"1556" 603130 6744680 2661.168
"1557" 602770 6745070 2707.147
"1558" 602980 6744950 2713.718
"1559" 602740 6743720 2326.776
"1560" 602980 6743870 2434.801
"1562" 602950 6744710 2654.735
"1563" 603250 6744470 2590.928
"1564" 602710 6745010 2663.152
"1567" 602830 6743870 2411.599
"1568" 603010 6744050 2476.886
"1569" 603040 6744140 2504.385
"1571" 603220 6744860 2704.197
"1572" 603070 6744200 2524.454
"1573" 603130 6744860 2697.471
"1574" 602920 6744770 2658.4
"1575" 603190 6744020 2494.863
"1576" 602890 6743870 2420.94
"1577" 603070 6744560 2623.555
"1578" 602710 6745070 2683.205
"1580" 602980 6745010 2727.07
"1581" 602740 6744890 2618.617
"1582" 602860 6743960 2434.645
"1583" 603190 6744470 2589.784
"1584" 603010 6744200 2516.431
"1585" 602740 6745070 2696.249
"1586" 603010 6743990 2466.111
"1589" 602920 6745100 2755.613
"1591" 602830 6745160 2766.52
"1592" 602680 6745040 2659.972
"1593" 603160 6744800 2687.506
"1594" 602980 6744020 2468.559
"1595" 602890 6745040 2725.552
"1596" 602980 6745190 2813.092
"1597" 603130 6744440 2579.593
"1598" 603280 6744500 2605.6
"1599" 603190 6745040 2742.068
"1600" 602740 6745040 2684.869
"1601" 602770 6743660 2319.134
"1602" 602890 6743810 2397.448
"1604" 603160 6744590 2633.116
"1605" 603220 6744560 2625.231
"1607" 603130 6744980 2725.194
"1608" 603070 6744500 2603.591
"1609" 603100 6744140 2510.38
"1611" 602920 6744530 2610.169
"1612" 602980 6744410 2576.596
"1613" 602950 6744110 2481.309
"1614" 603160 6744710 2672.705
"1615" 603310 6744500 2607.808
"1617" 603160 6744890 2705.792
"1618" 603100 6745070 2755.858
"1621" 603220 6744110 2503.452
"1623" 603220 6744770 2684.228
"1624" 603100 6744890 2699.783
"1625" 602890 6744020 2454.629
"1626" 603100 6744500 2602.474
"1627" 603190 6744680 2663.384
"1628" 603040 6744020 2476.599
"1629" 603100 6744650 2649.923
"1630" 603220 6744800 2691.138
"1631" 603310 6744290 2553.677
"1632" 603220 6744050 2500.215
"1633" 603040 6744590 2632.63
"1634" 602860 6743720 2358.933
"1635" 603040 6744770 2677.51
"1636" 603100 6744350 2552.655
"1637" 602950 6745010 2726.437
"1638" 602950 6744440 2582.635
"1639" 602740 6743600 2300.094
"1640" 603130 6744260 2535.749
"1641" 603310 6744470 2593.327
"1642" 602980 6744530 2614.969
"1643" 603070 6744320 2548.489
"1644" 602920 6744830 2667.062
"1645" 603280 6744890 2712.594
"1646" 603280 6744560 2629.962
"1648" 602950 6744500 2603.32
"1653" 602860 6743630 2339.754
"1657" 602920 6744050 2469.768
"1658" 602950 6743780 2395.859
"1664" 602890 6743780 2385.804
"1666" 602830 6743780 2374.489
"1671" 602920 6743930 2442.282
"1672" 602860 6743690 2350.887
"1678" 602800 6743750 2356.227
"1691" 602860 6743750 2368.942
"1693" 602830 6743720 2352.111
"1696" 602830 6743840 2401
"1698" 602920 6743990 2455.414
"1699" 600160 6744320 2919.66
"1700" 600130 6744260 2938.582
"1701" 600220 6744500 2835.43
"1702" 600130 6744560 2853.825
"1703" 600100 6744560 2869.398
"1704" 600160 6744530 2849.818
"1705" 600190 6744410 2873.696
"1706" 600250 6744410 2852.475
"1707" 600070 6744470 2895.619
"1708" 600280 6744440 2831.158
"1712" 600310 6744320 2857.578
"1713" 600100 6744320 2922.529
"1714" 600100 6744290 2932.595
"1716" 599950 6744530 2907.5
"1718" 600160 6744380 2894.695
"1719" 599920 6744560 2899.249
"1721" 600130 6744350 2911.39
"1722" 600250 6744260 2925.66
"1724" 600220 6744380 2875.043
"1725" 600280 6744350 2862.143
"1726" 600250 6744350 2875.993
"1727" 600130 6744500 2867.998
"1728" 600280 6744290 2893.089
"1729" 600040 6744440 2903.967
"1730" 600370 6744350 2823.952
"1731" 600190 6744290 2928.371
"1732" 600070 6744410 2902.823
