"V1" "V2" "V3" "V4"
"283" 0.817354285290275 -0.25681301837652 -0.0194471859025214 -0.0947626544197649
"151" 0.624341422666854 -0.259242102464965 -0.261638094737464 0.201544503164128
"17" -0.26050990282503 0.264355137575691 -0.264781805511833 -0.112518028632504
"68" -0.0663009685603977 0.478376794233529 -0.0632723472825546 0.0905502526063228
"211" -0.624341422666855 -0.259242102464965 0.261638094737463 0.201544503164129
"103" 0.26050990282503 0.26435513757569 0.264781805511833 -0.112518028632503
"93" -0.235734868279198 0.118375997454566 -0.201654432585939 -0.0915870573161406
"258" -0.817354285290276 -0.256813018376519 0.0194471859025216 -0.094762654419766
"40" -0.332826675414536 -0.0783760632743401 -0.0171306298886103 -0.0228147511489719
"27" -0.532868305037541 -0.0951093276836331 -0.080414507913532 -0.115550469696812
"186" 0.335631282881654 -0.106199881297071 -0.0620906576606772 0.0627253702642163
"181" 0.191972386326752 -0.0400850742349892 -0.00434527109448805 0.0311528831200089
"118" -0.262140977026063 -0.0885314567226795 0.0756826433987142 0.0831838966324904
"263" 0.53286830503754 -0.0951093276836339 0.0804145079135331 -0.115550469696812
"235" 0.170889942558317 0.283103933874995 0.210313476931478 -0.0329771837134879
"154" 0.0343880536391252 0.481807581286111 0.0250258939398711 0.108755756918828
