"V1" "V2" "V3" "V4"
"283" 0.74695322649867 -0.231420994847581 -0.0182844214961838 -0.0738693392755352
"151" 0.0305966390486779 0.252147810473266 0.035664760700042 0.0777446714155637
"17" -0.311116640651529 0.103607444041738 -0.21540810352134 -0.1087402628198
"68" -0.119063208732301 0.393386593058041 -0.180653803495335 0.0182991539472117
"211" 0.568277403478664 -0.211083567458806 -0.16594360441693 0.133765593706745
"103" -0.568277403478665 -0.211083567458806 0.16594360441693 0.133765593706745
"93" -0.119690084559025 0.0701937768162415 -0.0934174451022416 0.00674150905193658
"258" 0.311116640651529 0.103607444041738 0.21540810352134 -0.108740262819799
"40" -0.464601530553769 -0.075472113969144 -0.0777854897244518 -0.0958182424941805
"27" -0.675409908625993 -0.207088357355724 0.023280827021326 -0.0455472210139567
"186" 0.335631282881654 -0.106199881297071 -0.0620906576606772 0.0627253702642163
"181" 0.15317946624179 0.0364406762042254 0.072439844680486 0.00443306734309112
"118" -0.288077955875204 -0.084395004307418 0.0423897520486729 0.0511358773578995
"263" 0.472026406595287 -0.119740202917647 0.0309383564008876 -0.0750914560420363
"235" 0.158325969925375 0.337494662947481 0.22785522765092 -0.0235998554903128
"154" 2.57167645757055e-16 0.484486910969726 7.83812157856408e-17 0.106756189826655
