"V1" "V2" "V3" "V4"
"283" 0.817354285290275 -0.25681301837652 -0.0194471859025214 -0.0947626544197649
"151" 0.0305966390486779 0.252147810473266 0.035664760700042 0.0777446714155637
"17" -0.349496350952488 0.119915773823923 -0.248508086102274 -0.129673231158013
"68" -0.200040049830469 0.359655238472737 -0.267520158648542 -0.0658491248924416
"211" 0.580091640809668 -0.238475924039675 -0.236645067580232 0.184062489179883
"103" -0.624341422666855 -0.259242102464965 0.261638094737463 0.201544503164129
"93" -0.0575518594471869 0.17166813590006 -0.0868696597447682 0.0624109837008361
"258" 0.386164327394346 0.0886102430716716 0.225972515805336 -0.118217655397653
"40" -0.464601530553769 -0.075472113969144 -0.0777854897244518 -0.0958182424941805
"27" -0.765387848148626 -0.23403118637617 0.00636826144407033 -0.100837695192735
"186" 0.408671875827679 -0.124198841554092 -0.0469687960827207 0.037578620722754
"181" 0.0403804026395451 0.0376715572836659 0.02705798530585 0.0508966266536967
"118" -0.308487610267037 -0.110558254946077 0.0974521871371465 0.0956101381285274
"263" 0.488345965495017 -0.118619026769239 0.0473341298661685 -0.106618325695919
"235" 0.200040049830469 0.359655238472736 0.267520158648543 -0.0658491248924411
"154" 2.57167645757055e-16 0.484486910969726 7.83812157856408e-17 0.106756189826655
