"V1" "V2" "V3" "V4"
"97" -0.360295969862121 -0.102675032372683 0.028717943181451 0.0258219459859536
"212" 0.645716973439153 -0.227364937635256 -0.140889134415939 0.10509760663449
"51" -0.170889942558317 0.283103933874996 -0.210313476931478 -0.0329771837134885
"259" 0.338212349996001 0.0206807012213836 0.131735651338137 -0.0728364908646629
"103" -0.568277403478665 -0.211083567458806 0.16594360441693 0.133765593706745
"282" 0.644054057664205 -0.186915272052774 0.00804085216396926 -0.0873859181919664
"153" 1.91245945829366e-17 0.0996336898357315 -4.03425706894541e-16 0.0616546158546503
"186" 0.360295969862121 -0.102675032372683 -0.0287179431814506 0.0258219459859533
"236" 0.170889942558317 0.283103933874995 0.210313476931478 -0.0329771837134879
"148" 3.13080511714907e-16 0.408569176360255 5.54133004803068e-17 0.0944044494053921
"20" -0.306303899501741 0.0549950464514245 -0.157564288820091 -0.0764156142580186
"26" -0.644054057664205 -0.186915272052773 -0.00804085216396887 -0.0873859181919662
