"V1" "V2" "V3" "V4" "V5"
"637" -0.182530388975695 -0.000431597351931107 0.0279590894938586 0.0723048598288163 -0.0024689014248553
"681" 0.442949555466224 -0.236800130116731 0.0750017298627279 -0.098303228348485 0.155527232285967
"1152" -0.511293785301914 -0.00110104943795671 0.307163662412504 -0.125945838856058 0.00407560009002652
"168" 0.184693190334025 0.378840582385357 -0.29082975855684 -0.125865223163238 -0.0965951323271459
"157" 0.184488070645594 -0.378061183990343 -0.292724086607965 -0.118552840654342 0.105533423124796
"663" -0.316438466865098 0.343356541612562 0.0230218993682468 0.149307934571929 0.166116910746714
"1025" -0.37543611239447 -0.217240319551605 0.24182482938906 -0.102860127080413 -0.139539028994025
"649" -0.316247535393428 -0.344053145255645 0.0212775526511183 0.137421404954826 -0.17679643877414
"101" -0.183181838139291 0.39554413686658 -0.393275427380478 0.115139951173149 0.0820792775513931
"1183" 0.601330562327734 -0.0847735677384185 0.366508146146161 0.184131979746409 0.034909242899228
"90" -0.182985931908653 -0.394235846763336 -0.395277133155652 0.108833216654418 -0.090263446796537
"561" 0.292894159439902 0.245539609900059 0.0266338749610449 -0.144471980999821 -0.114788384422879
"309" 0.0777720705143686 0.00011332818523923 -0.190724614217441 -0.0529271526399104 0.00179390900083348
"1035" -0.375583759594448 0.215318804681986 0.242923224193276 -0.0929969147100424 0.145814040595959
"989" 0.371073497968924 0.168712818576103 0.239924624347125 0.103508586816949 -0.121364532996268
"731" 0.181224434891673 -0.250690423011923 0.117987358781387 0.0233904061223481 0.115669641334491
