"V1" "V2" "V3" "V4" "V5"
"1" 0.346014189728499 -0.550692850043574 -0.365296206914791 -0.245836391768589 0.271427874608601
"2" 0.33547892277683 -0.495408595057229 -0.37459942601131 -0.238753044774062 0.252745872205193
"3" 0.326223978363439 -0.44294138499629 -0.380361944165068 -0.237776421007131 0.224909912959975
"4" 0.317934273321215 -0.386837335881349 -0.383888884416408 -0.247147038570294 0.206250534019783
"5" 0.310640668322328 -0.338152725302583 -0.381378834802214 -0.26095030140255 0.180194721366917
"6" 0.310874538099441 0.339349554551762 -0.37970965887384 -0.272964434212489 -0.161423342499377
"7" 0.318221581406759 0.388058895491826 -0.3819822596725 -0.261073577658888 -0.188315058144059
"8" 0.326533270631274 0.444159323614983 -0.37817633271465 -0.253013057603344 -0.207483195484281
"9" 0.335843407453048 0.496615042556444 -0.372144307098267 -0.255987634571239 -0.235062991583032
"10" 0.346435432581955 0.551888994453143 -0.362556838635246 -0.264456464059371 -0.253039062175969
"11" 0.296333577235673 -0.548373497702507 -0.375606819076483 -0.178557258962075 0.209696097336997
"12" 0.275592267418967 -0.497813245214361 -0.371890530103235 -0.184158707180222 0.179028410477037
"13" 0.265074359955728 -0.443532172076434 -0.37886243391054 -0.176590965411905 0.159898159161209
"14" 0.253756156366588 -0.391416358082498 -0.385193294076256 -0.170205221989279 0.136952759419348
"15" 0.245000153489997 -0.338025267557801 -0.386185141932618 -0.1765752267272 0.117778605768451
"16" 0.239798456387639 -0.286173942741895 -0.39540762125086 -0.166356900598248 0.106973808327868
"17" 0.234784456084341 -0.241355207043198 -0.398810411354419 -0.160173708295873 0.0861235318682772
"18" 0.228552486403612 -0.206142582702421 -0.391863966160049 -0.156943917426473 0.0856724939593463
"19" 0.228723766122962 0.207342891028557 -0.390822288221648 -0.162775784047977 -0.0745749722965848
"20" 0.234908728151269 0.242608014212502 -0.397604978744008 -0.165877799048685 -0.0747726050585171
"21" 0.23992922932681 0.287424812715163 -0.393965051636307 -0.173440491239725 -0.0950758181553528
"22" 0.245133282895966 0.339275182529753 -0.384461236342188 -0.184352962105673 -0.105046346957521
"23" 0.253921677268031 0.392681929702153 -0.383207538507217 -0.179355565305932 -0.124526371115048
"24" 0.265291406644362 0.444788061979978 -0.376605885755842 -0.187393230624767 -0.146819149812495
"25" 0.275857246893338 0.499064966949403 -0.36934904890022 -0.196346724457023 -0.165201361294269
"26" 0.29666714218251 0.549691442572755 -0.372797714902389 -0.192977550111037 -0.195994213832305
"27" 0.243240280729143 -0.528239111380467 -0.389305487274912 -0.137912861123424 0.204505873214188
"28" 0.217813933131215 -0.487370414842652 -0.388799541727315 -0.128418606281577 0.156548080953566
"29" 0.193876488921759 -0.446539750578148 -0.390014371197432 -0.116299642476482 0.109903273634997
"30" 0.182985931908649 -0.394235846763336 -0.39527713315565 -0.108833216654418 0.0902634467965378
"31" 0.171097361685868 -0.34418386974552 -0.400016969904629 -0.10260287952165 0.0671623053372416
"32" 0.16667987627465 -0.289032463508294 -0.408769075858946 -0.093218013155601 0.0560375670910087
"33" 0.161949429344401 -0.237724026849101 -0.415904429454131 -0.0861996528822676 0.0375557972596846
"34" 0.159435431852546 -0.183828221603152 -0.421214914810194 -0.0782004771515347 0.0407359582241578
"35" 0.154898408119617 -0.147815126416417 -0.417103833883647 -0.0682817991954022 0.0439911255334758
"36" 0.155012826602614 0.149164974317318 -0.416332580537564 -0.0713903494313336 -0.0393448409401782
"37" 0.159510923312535 0.185197571682351 -0.420269918972036 -0.0809498745600638 -0.0353572879219053
"38" 0.162012108382295 0.239102239906625 -0.414689418505797 -0.0886796070045824 -0.03154185439611
"39" 0.166783715462592 0.290379225633523 -0.407293146913762 -0.0970249045795174 -0.049326120372634
"40" 0.171231369883754 0.345498152482618 -0.398269124547415 -0.107213169320837 -0.0596284772466122
"41" 0.183181838139292 0.395544136866579 -0.393275427380478 -0.11513995117315 -0.0820792775513922
"42" 0.194126087036475 0.447843415862086 -0.387741412455454 -0.124043880884173 -0.100961205980494
"43" 0.218131715437701 0.488642920391655 -0.386328025068323 -0.139411518343366 -0.146542658245237
"44" 0.243623441853487 0.529491140043455 -0.386633486242596 -0.152235922136656 -0.193611604576501
"45" 0.174121034924386 -0.511958524400005 -0.406498211115704 -0.0978777290445536 0.212597510435648
"46" 0.151097669794788 -0.471043557799968 -0.40475763720151 -0.0913098833619568 0.164256798505131
"47" 0.12942752222475 -0.430177797846862 -0.404699404823549 -0.0821674810761365 0.117249888124132
"48" 0.111800422032892 -0.385834973107523 -0.408713536442777 -0.0696891073324368 0.0812415281915214
"49" 0.0969274658430985 -0.341952073555077 -0.416538833095991 -0.0516618425788984 0.0461416932209217
"50" 0.0900573501266128 -0.291279598666576 -0.42568951904519 -0.0377639168216702 0.0262898199062083
"51" 0.0850080750209726 -0.238852010092151 -0.43326494551919 -0.0287199908307696 0.0110581463940116
"52" 0.0836583993458715 -0.181877157178932 -0.440251912984647 -0.0243695003104822 0.00845284402039748
"53" 0.0836017704951994 -0.138307798274511 -0.435195132388478 -0.0245132417722977 0.00466418078255704
"54" 0.0836747706325251 0.139821467348464 -0.434473529330367 -0.0249954761996507 -0.00310735579710733
"55" 0.0837300318998121 0.183400679119306 -0.439321286394301 -0.025097736466616 -0.00687967641865742
"56" 0.0850789603789303 0.240387440913065 -0.432042579989177 -0.0296066191387478 -0.00911610929401515
"57" 0.0901622552749656 0.292773975364328 -0.424206965820294 -0.0397357886713303 -0.0235139936346203
"58" 0.0970961714838641 0.343401205338772 -0.414797736101329 -0.0551079847923354 -0.042183591558964
"59" 0.112044773268075 0.387202191621777 -0.406758811048892 -0.0756426370217265 -0.075881359115965
"60" 0.129736208392173 0.431478450904323 -0.402521494220612 -0.0906617916427672 -0.110847515754715
"61" 0.151477678205022 0.472313278863352 -0.402381310910351 -0.103092992247301 -0.156998161422167
"62" 0.174577638484632 0.513214978447907 -0.403926176637348 -0.113058722295188 -0.204671732923174
"63" -1.54336309406068e-15 -0.243902310624795 -0.441751723573446 -3.46231802470419e-17 -2.61925534542023e-16
"64" -1.46350726057871e-15 -0.184354752624156 -0.447392359514381 -2.92471827009465e-16 -7.74801949738092e-17
"65" -1.15171072642811e-15 -0.140819614695256 -0.440670391908888 4.86541013623288e-17 -4.74296162953532e-16
"66" -1.65767175304726e-16 0.14243491136126 -0.439894271450077 -3.97707040950237e-17 3.01366065543418e-16
"67" 2.71538110625258e-17 0.185995103920965 -0.446399639806012 -2.61252868252079e-16 4.15930616063541e-17
"68" 2.1730328824857e-16 0.245549973977219 -0.440455737807207 -1.70480407168914e-17 2.93723239370928e-16
"69" -0.17412103492439 -0.511958524400002 -0.406498211115704 0.0978777290445512 -0.212597510435645
"70" -0.151097669794793 -0.471043557799967 -0.404757637201511 0.0913098833619564 -0.164256798505131
"71" -0.129427522224755 -0.430177797846862 -0.40469940482355 0.0821674810761346 -0.117249888124131
"72" -0.111800422032897 -0.385834973107523 -0.408713536442777 0.0696891073324367 -0.081241528191522
"73" -0.0969274658431025 -0.341952073555077 -0.416538833095991 0.0516618425788973 -0.0461416932209216
"74" -0.0900573501266161 -0.291279598666575 -0.42568951904519 0.0377639168216697 -0.0262898199062076
"75" -0.0850080750209754 -0.238852010092151 -0.43326494551919 0.0287199908307699 -0.0110581463940122
"76" -0.083658399345874 -0.181877157178932 -0.440251912984647 0.0243695003104824 -0.00845284402039784
"77" -0.083601770495202 -0.138307798274511 -0.435195132388478 0.0245132417722978 -0.00466418078255777
"78" -0.0836747706325254 0.139821467348464 -0.434473529330366 0.0249954761996501 0.00310735579710824
"79" -0.083730031899812 0.183400679119306 -0.4393212863943 0.0250977364666158 0.00687967641865809
"80" -0.0850789603789296 0.240387440913064 -0.432042579989177 0.0296066191387477 0.00911610929401539
"81" -0.0901622552749649 0.292773975364328 -0.424206965820294 0.0397357886713295 0.0235139936346208
"82" -0.0970961714838627 0.343401205338772 -0.414797736101328 0.0551079847923346 0.0421835915589643
"83" -0.112044773268074 0.387202191621778 -0.406758811048891 0.075642637021726 0.0758813591159657
"84" -0.129736208392171 0.431478450904323 -0.402521494220611 0.0906617916427656 0.110847515754716
"85" -0.15147767820502 0.472313278863352 -0.40238131091035 0.103092992247299 0.156998161422167
"86" -0.174577638484629 0.513214978447907 -0.403926176637347 0.113058722295187 0.204671732923176
"87" -0.243240280729148 -0.528239111380465 -0.389305487274914 0.137912861123422 -0.204505873214187
"88" -0.21781393313122 -0.48737041484265 -0.388799541727317 0.128418606281575 -0.156548080953564
"89" -0.193876488921764 -0.446539750578147 -0.390014371197434 0.11629964247648 -0.109903273634996
"90" -0.182985931908653 -0.394235846763336 -0.395277133155652 0.108833216654418 -0.090263446796537
"91" -0.171097361685872 -0.344183869745518 -0.40001696990463 0.10260287952165 -0.0671623053372403
"92" -0.166679876274653 -0.289032463508293 -0.408769075858948 0.0932180131556013 -0.0560375670910086
"93" -0.161949429344404 -0.2377240268491 -0.415904429454132 0.0861996528822676 -0.0375557972596845
"94" -0.159435431852549 -0.183828221603151 -0.421214914810195 0.0782004771515343 -0.0407359582241574
"95" -0.154898408119619 -0.147815126416416 -0.417103833883648 0.0682817991954019 -0.0439911255334762
"96" -0.155012826602614 0.149164974317319 -0.416332580537564 0.0713903494313332 0.0393448409401786
"97" -0.159510923312535 0.185197571682352 -0.420269918972036 0.0809498745600629 0.0353572879219059
"98" -0.162012108382294 0.239102239906627 -0.414689418505798 0.0886796070045812 0.0315418543961107
"99" -0.166783715462591 0.290379225633524 -0.407293146913762 0.0970249045795166 0.0493261203726345
"100" -0.171231369883753 0.345498152482619 -0.398269124547416 0.107213169320836 0.059628477246613
"101" -0.183181838139291 0.39554413686658 -0.393275427380478 0.115139951173149 0.0820792775513931
"102" -0.194126087036473 0.447843415862087 -0.387741412455454 0.124043880884171 0.100961205980495
"103" -0.218131715437698 0.488642920391656 -0.386328025068323 0.139411518343364 0.146542658245238
"104" -0.243623441853484 0.529491140043455 -0.386633486242595 0.152235922136653 0.193611604576504
"105" -0.296333577235679 -0.548373497702505 -0.375606819076486 0.178557258962074 -0.209696097336995
"106" -0.275592267418972 -0.497813245214359 -0.371890530103238 0.18415870718022 -0.179028410477036
"107" -0.265074359955733 -0.443532172076432 -0.378862433910543 0.176590965411904 -0.159898159161207
"108" -0.253756156366592 -0.391416358082496 -0.385193294076259 0.170205221989278 -0.136952759419347
"109" -0.245000153490001 -0.338025267557799 -0.386185141932621 0.176575226727199 -0.117778605768451
"110" -0.239798456387643 -0.286173942741894 -0.395407621250863 0.166356900598248 -0.106973808327868
"111" -0.234784456084344 -0.241355207043196 -0.398810411354421 0.160173708295873 -0.0861235318682771
"112" -0.228552486403615 -0.206142582702419 -0.391863966160051 0.156943917426473 -0.0856724939593458
"113" -0.228723766122962 0.207342891028558 -0.390822288221649 0.162775784047976 0.0745749722965853
"114" -0.234908728151268 0.242608014212504 -0.39760497874401 0.165877799048685 0.0747726050585181
"115" -0.239929229326809 0.287424812715165 -0.393965051636309 0.173440491239724 0.095075818155354
"116" -0.245133282895965 0.339275182529754 -0.384461236342189 0.184352962105672 0.105046346957523
"117" -0.253921677268029 0.392681929702154 -0.383207538507218 0.17935556530593 0.12452637111505
"118" -0.26529140664436 0.44478806197998 -0.376605885755843 0.187393230624766 0.146819149812496
"119" -0.275857246893336 0.499064966949405 -0.369349048900222 0.196346724457022 0.16520136129427
"120" -0.296667142182508 0.549691442572756 -0.37279771490239 0.192977550111034 0.195994213832307
"121" -0.346014189728503 -0.550692850043572 -0.365296206914792 0.245836391768589 -0.271427874608601
"122" -0.33547892277684 -0.495408595057234 -0.374599426011321 0.23875304477406 -0.252745872205198
"123" -0.326223978363446 -0.442941384996281 -0.38036194416507 0.23777642100714 -0.22490991295998
"124" -0.317934273321222 -0.386837335881343 -0.383888884416408 0.247147038570299 -0.20625053401979
"125" -0.310640668322334 -0.338152725302572 -0.381378834802232 0.26095030140255 -0.18019472136692
"126" -0.31087453809944 0.339349554551758 -0.379709658873829 0.272964434212499 0.16142334249936
"127" -0.318221581406758 0.388058895491828 -0.381982259672503 0.261073577658887 0.188315058144063
"128" -0.326533270631272 0.444159323614985 -0.378176332714652 0.253013057603343 0.207483195484284
"129" -0.335843407453045 0.496615042556445 -0.372144307098268 0.255987634571236 0.235062991583035
"130" -0.346435432581953 0.551888994453144 -0.362556838635248 0.264456464059369 0.253039062175972
"131" 0.358785293788071 -0.4770931920331 -0.302202603782788 -0.188703049043323 0.254141015104261
"132" 0.34936012749082 -0.426924172318802 -0.307149062236741 -0.184814332219492 0.228676564650639
"133" 0.342194683733793 -0.372433237138964 -0.30874583568835 -0.190996841260257 0.21150552565204
"134" 0.335476840541194 -0.324391340240959 -0.305396775920987 -0.203079307396591 0.18540740878907
"135" 0.332110417235279 -0.277672970417077 -0.30831878942679 -0.204015962306252 0.15640613322315
"136" 0.332307557183924 0.278528043043742 -0.306960831636375 -0.214478371095993 -0.141618927220835
"137" 0.335721836354263 0.325233545017432 -0.303807724027981 -0.215604461839865 -0.170559960443678
"138" 0.342463205554871 0.373285966794046 -0.306924999115665 -0.205338025616259 -0.197400979942341
"139" 0.349652468484108 0.427791761310924 -0.305059080505748 -0.200365155161684 -0.214871341709555
"140" 0.35911628119129 0.477946734869609 -0.299847869017531 -0.206033693231828 -0.239843615500816
"141" 0.291285451161609 -0.475169125961841 -0.293375686435379 -0.164602003198721 0.19886174720655
"142" 0.267094267435918 -0.425090102451306 -0.281542082629247 -0.183140737662356 0.174213168589334
