"V1" "V2" "V3" "V4" "V5"
"1" 0.0478467627289591 0.000299177108164899 -0.286268503915692 -0.0252760462553189 0.000820481912608641
"2" -0.311839611616499 0.305663099092268 0.109122452437089 0.0560794693776947 0.162127880141342
"3" -0.532293315850284 -0.153975973632702 0.316165238708146 -0.134473714388607 -0.112706217396844
"4" -0.370011908808026 0.369972016779064 -0.00595302191938903 0.196944786151855 0.218418950420859
"5" -0.238411374610031 -0.199086310404161 0.00511322841216552 0.126244926540148 -0.0996840306421163
"6" 0.348078779453796 -0.156473697972508 0.267503536627309 0.207483665745186 0.109786361621981
"7" -0.400943976448735 0.415074227476426 0.045318584281898 0.163058820371965 0.24947219173414
"8" -0.132150636254009 -0.393939439037922 -0.320134768141432 0.070737741386099 -0.117124705434356
"9" 0.577001945568509 -0.0469329585772919 0.354203125900341 0.174601313782646 0.0291121667762349
"10" -0.182352886743797 0.350801821231419 -0.336966138829166 0.130856834367741 0.0898498409310682
"11" -0.222795725379834 -0.408737010755805 -0.312410807239667 0.154660263940183 -0.157396263652336
"12" 0.149975237801258 -0.0964193987062416 -0.308022210410015 -0.108992599942871 0.0327883023722173
"13" 0.272856092288127 -0.271113234462755 -0.20498400281842 -0.17538834653608 0.116259174773831
"14" 0.294583312154663 -0.229929341721838 -0.306471772032056 -0.189660039741052 0.115116980639912
"15" 0.102573260306739 -0.289211041818228 -0.208473611604075 -0.0771759133682466 0.0576219404892817
"16" 0.0644846833848767 -0.285939716883778 -0.31917864675361 -0.0468736413575796 0.0364313067274359
"17" 0.301445485514426 -0.224413929944854 -0.275506376243085 -0.201662080972845 0.114555340984939
"18" -0.17380390061727 -0.0692973616200749 -0.0753149840356876 0.10530242846576 -0.0205870314763676
"19" -0.283481262874481 0.125131570233287 0.108740765316504 0.0260383010230651 0.0695862823637439
"20" 0.235522775681964 0.268186635450146 -0.0795159258408145 -0.136308001301914 -0.102594873624609
"21" 0.25447279229186 -0.454401346503266 -0.281867352684696 -0.156346698336991 0.188297013926124
"22" -0.507552342138133 0.15381168490862 0.28985165471663 -0.0820067607177594 0.129710349888547
"23" -0.082268567111375 0.277828669203558 -0.133031675533774 0.0343965324791093 0.0704733273317641
"24" -0.28332901684954 -0.12629903736988 0.108109031932864 0.0211880582867468 -0.0714724760171815
"25" 0.297822646768517 -0.328463505151704 -0.134526837867975 -0.181660134775513 0.149016405175803
"26" 0.539915986557013 0.0511380092810413 0.326062698589253 0.140296665697614 -0.0441973561759253
"27" 0.143176641636977 -0.137082074469606 0.137868803638217 0.0507424899263223 0.0408036492595576
"28" 0.189681865869243 0.161549411430075 -0.308740220162745 -0.153821919434712 -0.0597508947091904
"29" 0.148643319528052 -0.417295295252556 -0.328765675811277 -0.0622108321191482 0.13856864112795
"30" 0.219245002530297 0.304511562913631 0.119367353597238 0.00945044988792625 -0.170242325267027
"31" -0.100548529492652 0.222375852833952 -0.287908421540034 0.0897818837222719 0.0346607443916666
"32" -0.276806803163848 -0.373624785629202 -0.000715327368033065 0.133046732147445 -0.190394227071083
"33" 0.264987176815271 -0.227893947760145 0.202270880681024 0.11639529495338 0.139098838125702
"34" -0.159880250189989 0.226528401033927 -0.279320319444518 0.129283224598745 0.0359567957408257
"35" -0.252426927853984 0.285906705497363 -0.325933020576212 0.208707456137614 0.104196189879375
"36" 0.432711563352162 -0.000637386331784735 0.124766873581718 -0.0310090150591565 0.0012073400514078
"37" 0.367594452978659 -0.3858081929795 0.0355438193294074 -0.123282473078384 0.213853623604312
"38" 0.410260837057504 0.242920252117235 0.0881012381849722 -0.0990638806597626 -0.147878703225667
"39" -0.434481063116172 -0.385466213104436 0.0857263394769297 0.100494954079108 -0.238462085950749
"40" 0.186018050580631 0.227881859968703 -0.350480692191881 -0.145749206853629 -0.0694376817817565
"41" -0.281318878131139 -0.310727330973181 0.05341160977625 0.0794010128968472 -0.157170147622404
