"V1" "V2" "V3" "V4"
"104" -0.645716973439153 -0.227364937635257 0.140889134415938 0.105097606634491
"162" 0.120448848857343 -0.0211090648689251 -0.014236583178552 0.0532838151763606
"148" 3.13080511714907e-16 0.408569176360255 5.54133004803068e-17 0.0944044494053921
"211" 0.59878837855596 -0.207202512354111 -0.122089110743569 0.091388113478142
"37" -0.338212349996001 0.0206807012213842 -0.131735651338137 -0.0728364908646624
"26" -0.644054057664205 -0.186915272052773 -0.00804085216396887 -0.0873859181919662
"70" -0.140878298690383 0.207289385754662 -0.156868051231607 -0.0036767459121577
"282" 0.644054057664205 -0.186915272052774 0.00804085216396926 -0.0873859181919664
"236" 0.181554135606383 0.226047370081315 0.193765809090842 -0.042738249585859
"276" 0.410180145445764 0.00312765197003636 0.138118328040453 -0.0888023305758262
"206" 0.360295969862121 -0.102675032372683 -0.0287179431814506 0.0258219459859533
"99" -0.40867187582768 -0.124198841554092 0.0469687960827205 0.0375786207227547
