"V1" "V2" "V3" "V4" "V5"
"974" 0.423066672836714 0.166467723563937 0.244000010535935 0.0585826065292957 -0.124358066567241
"233" -0.256700738353409 -0.374015645231842 -0.286428564101249 0.175136144207117 -0.152412445894718
"574" 0.183873059241101 -0.053131021631675 0.0287097480955427 -0.073650247591054 0.0197967402008289
"695" 0.365686765712621 -0.345885002401637 0.0843568194826581 -0.0651803331643946 0.170792203652904
"1098" 0.449829442253835 -0.0854489092851629 0.299258074602201 0.182590231349938 0.0444766064888619
"192" -6.55671111460344e-16 -0.0582808686840049 -0.330579404399154 1.51312472299322e-16 -6.00409471218764e-16
"168" 0.184693190334025 0.378840582385357 -0.29082975855684 -0.125865223163238 -0.0965951323271459
"157" 0.184488070645594 -0.378061183990343 -0.292724086607965 -0.118552840654342 0.105533423124796
"241" -0.249073884778511 0.321658097047929 -0.284245433110793 0.188335010108922 0.121159963613668
"364" -0.2267941846518 0.413394919760347 -0.205381804496091 0.115527948365319 0.123614682815994
"1149" -0.513144705255016 -0.122941646495446 0.302461624820968 -0.127441110646566 -0.0834180331881988
"637" -0.182530388975695 -0.000431597351931107 0.0279590894938586 0.0723048598288163 -0.0024689014248553
"581" 0.218316652306829 0.306721007220687 0.0322092685412319 -0.0900565487994959 -0.120626285750171
"763" -0.292431892192177 -0.347827638699776 0.0941637569817428 0.0177661561769995 -0.164169015840673
"928" -0.39896881810054 0.281430111463033 0.160857760806377 0.0094613594296045 0.153657293639554
"1141" -0.44983327400239 0.08317233472517 0.29967287035485 -0.179243933538906 0.0565491767967771
