0.47619048	0.79285714
0.14750000	0.63000000
0.90000000	0.85000000
0.44565217	0.22173913
0.64285714	0.37619048
0.67500000	0.82500000
0.27812500	0.76875000
0.66111111	0.16944444
0.90000000	0.32500000
0.13250000	0.43000000
0.65526316	0.62105263
0.90000000	0.70000000
0.90000000	0.15000000
0.24285714	0.26904762
0.90000000	0.53333333
0.39347826	0.52826087
