"V1" "V2" "V3" "V4"
"1" 0.315186872115321 0.029529906211055 0.140895777772069 -0.0840327551302496
"2" 0.0772457934894653 0.33066266827402 0.120169844824284 0.0682552530947693
"3" 0.695597321847691 -0.209289706917811 -0.00520984383175361 -0.0805308769899867
"4" -0.287721842214658 0.0468857718955137 -0.145767313441521 -0.0729482567156926
"5" -0.34076877043295 -0.108163665417335 0.0483575965316059 0.044257904627061
"6" 0.454673700671244 -0.110019333346708 0.0449005717623868 -0.0974683975328514
"7" 0.200336910466654 0.198646477196109 0.205976145426933 -0.0571819429678477
"8" -0.451078530644265 -0.0967928624030987 -0.0606569291407169 -0.103605641088859
"9" -0.608574330224034 -0.209511096091438 0.107533616025066 0.0671613863263371
"10" -0.0388428024796976 0.357294540456617 -0.0536571950639661 0.0970863052079031
"11" 0.350546889282177 -0.114126701925065 -0.0548543243247206 0.0492192561848919
"12" 0.626859148220268 -0.205784917883116 -0.082707878353578 0.044153342224787
"13" -0.695597321847691 -0.209289706917811 0.00520984383175379 -0.0805308769899873
"14" -0.162966886624448 0.225100507609232 -0.190527408059593 -0.0339567613046773
"15" 0.534997886038814 -0.217583659910335 -0.217590743460508 0.18051356178914
"16" 0.0607309495018494 -0.00659636469941067 -0.00346796557729191 0.0533030888848576
